n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
646	2618.404	699.9475	1513.473	5838.037	1684.815	1815.464	1909.586	2061.195	2178.597	2318.162	2448.48	2611.587	2798.504	3078.584	3517.279	4080.311	4419.967
647	2641.006	741.7207	1391.853	6659.695	1701.206	1825.42	1920.03	2059.469	2176.389	2307.708	2457.788	2630.165	2829.871	3114.729	3574.751	4107.578	4558.463
648	2595.813	684.8042	1448.826	5970.238	1680.087	1781.432	1888.164	2051.338	2171.232	2289.594	2437.033	2607.843	2796.411	3053.073	3516.201	3954.73	4279.755
649	2656.924	710.1862	1472.523	6974.728	1654.26	1792.234	1926.544	2096.376	2219.548	2342.281	2501.656	2651.833	2886.633	3175.695	3567.184	4076.43	4367.603
650	2639.641	715.8397	1500.427	6386.2	1715.246	1806.169	1919.881	2062.471	2198.756	2341.373	2479.526	2644.764	2840.148	3089.309	3583.892	3963.322	4340.661
651	2653.976	700.7169	1419.293	6878.393	1743.357	1822.163	1933.467	2073.737	2219.593	2354.98	2491.488	2663.878	2881.138	3134.195	3551.611	4040.822	4286.851
652	2630.011	730.6178	1439.546	6493.68	1696.5	1811.505	1896.3	2056.261	2192.653	2323.925	2437.206	2601.051	2800.715	3085.333	3609.744	4108.471	4427.164
653	2636.66	701.745	1494.036	6312.387	1719.042	1837.349	1938.038	2074.095	2208.369	2330.906	2485.612	2647.814	2835.07	3087.506	3551.791	3931.644	4315.294
654	2650.886	701.2674	1534.226	6593.949	1725.919	1844.657	1951.73	2093.224	2211.778	2333.966	2468.151	2647.907	2838.747	3128.526	3610.561	4040.362	4295.756
655	2708.024	735.5415	1508.308	6797.74	1712.972	1841.325	1963.01	2106.624	2249.879	2373.533	2531.64	2723.37	2954.949	3216.356	3665.942	4099.505	4348.864
656	2642.684	710.2222	1359.766	6283.303	1723.505	1837.073	1940.164	2077.648	2207.684	2353.68	2487.795	2619.916	2801.856	3134.553	3522.368	4061.017	4364.972
657	2704.159	757.0088	1487.21	7144.716	1747.335	1837.404	1969.116	2119.721	2239.352	2405.83	2523.044	2695.037	2881.832	3176.339	3653.023	4141.469	4598.688
658	2699.903	731.7404	1490.815	6521.654	1721.997	1852.767	1973.05	2135.269	2262.959	2396.145	2528.095	2673.64	2879.071	3161.823	3578.711	4175.133	4621.664
659	2700.877	771.2435	1432.192	6301.302	1705.863	1807.849	1957.904	2116.728	2241.36	2372.541	2502.769	2651.218	2840.162	3231.209	3771.707	4221.804	4661.797
660	2685.395	723.3025	1518.43	6738.595	1712.186	1818.924	1947.282	2113.164	2254.696	2399.053	2518.357	2669.643	2866.82	3162.006	3654.328	4187.944	4382.351
661	2706.878	752.6604	1455.575	6283.726	1721.961	1824.385	1963.842	2127.082	2264.795	2386.514	2536.423	2666.248	2880.999	3172.894	3695.473	4236.135	4497.149
662	2659.947	712.887	1542.67	5839.033	1776.082	1875.741	1956.171	2108.983	2226.964	2344.992	2493.883	2639.059	2793.324	3087.188	3663.868	4150.204	4486.838
663	2719.053	739.9766	1538.906	6510.974	1748.709	1846.515	1950.352	2130.517	2256.177	2404.369	2545.695	2697.748	2916.132	3211.171	3798.475	4208.762	4509.852
664	2712.649	719.9425	1521.416	7592.697	1759.606	1865.337	1986.981	2148.157	2287.444	2402.766	2536.973	2708.214	2898.606	3209.129	3703.299	4059.666	4317.198
665	2681.732	779.69	1582.014	6759.102	1717.882	1837.002	1943.547	2076.754	2219.625	2346.459	2480.156	2632.573	2886.683	3166.8	3620.147	4165.909	4617.704
666	2718.109	738.6606	1568.13	6024.92	1728.795	1830.296	1970.713	2124.846	2261.368	2393.274	2539.26	2719.999	2922.109	3197.842	3760.379	4248.702	4540.427
667	2707.439	729.5981	1587.104	6039.004	1721.818	1823.865	1963.889	2132.962	2262.088	2394.487	2529.775	2671.536	2905.694	3223.213	3709.897	4278.043	4585.993
668	2727.434	726.819	1476.299	6858.47	1745.518	1880.827	2008.841	2160.701	2284.845	2400.752	2527.238	2715.634	2912.856	3214.125	3731.851	4200.803	4369.662
669	2718.826	722.3424	1468.363	6031.793	1756.478	1870.662	1993.87	2162.271	2282.727	2414.794	2544.155	2693.863	2903.905	3214.218	3708.725	4183.288	4523.276
670	2716.681	711.1061	1502.468	6001.598	1741.287	1863.437	1970.026	2122.991	2270.255	2414.977	2578.642	2724.807	2952.727	3223.634	3660.849	4122.994	4396.266
671	2721.317	740.0167	1522.415	6796.313	1782.226	1912.937	2003.26	2134.685	2265.312	2393.487	2518.735	2676.973	2941.384	3223.255	3736.237	4106.838	4501.709
672	2743.217	725.45	1459.512	6419.521	1784.907	1904.397	2022.11	2169.768	2312.066	2461.842	2578.288	2717.249	2900.892	3207.289	3704.285	4181.78	4455.357
673	2756.454	765.4132	1520.298	6847.34	1756.696	1854.645	1968.566	2126.904	2269.756	2413.087	2590.774	2754.312	2986.642	3273.796	3842.697	4213.091	4586.746
674	2744.014	727.9195	1538.54	6325.167	1818.903	1905.411	2001.42	2155.927	2296.204	2439.364	2572.135	2747.45	2930.647	3222.22	3721.058	4300.251	4584.803
675	2782.068	766.1582	1514.664	7324.109	1806.732	1917.539	2028.486	2180.9	2312.259	2441.765	2596.451	2759.708	2999.43	3276.613	3816.962	4247.663	4633.094
676	2726.799	715.2645	1517.969	6119.145	1770.98	1861.626	1995.43	2148.381	2281.498	2418.941	2578.907	2709.391	2916.83	3215.38	3705.226	4134.095	4470.585
677	2754.363	732.0505	1441.707	6434.786	1778.282	1887.405	1988.344	2171.358	2305.244	2446.288	2566.17	2765.066	2976.498	3262.719	3693.643	4208.961	4517.977
678	2796.536	794.0182	1345.636	8615.613	1778.087	1908.031	2025.409	2188.774	2320.189	2443.798	2585.506	2768.544	3003.421	3298.208	3801.341	4465.126	4721.253
679	2734.67	722.8557	1559.854	6416.089	1783.364	1902.167	2035.48	2165.84	2291.1	2416.434	2534.51	2692.341	2922.903	3213.12	3772.163	4220.775	4469.726
680	2769.103	751.4106	1542.536	5764.031	1822.998	1919.483	2026.445	2174.626	2319.769	2460.167	2586.819	2717.195	2926.554	3233.51	3842.687	4362.382	4630.115
681	2787.882	774.3412	1520.505	7082.777	1775.058	1876.743	2006.333	2173.194	2308.571	2456.6	2586.429	2738.728	2991.431	3308.555	3827.941	4388.547	4686.091
682	2803.257	754.5027	1567.236	7116.854	1767.248	1905.385	2041.974	2223.47	2359.849	2489.386	2614.101	2788.107	3011.851	3305.797	3767.735	4306.551	4630.59
683	2788.087	762.495	1534.855	6367.304	1795.449	1905.876	2045.269	2191.27	2311.899	2472.366	2594.271	2770.504	2986.828	3294.97	3770.411	4243.08	4629.86
684	2758.929	717.2053	1583.187	6938.546	1811.819	1919.006	2015.774	2188.162	2319.082	2436.856	2597.151	2748.501	2943.578	3245.291	3741.887	4198.521	4549.287
685	2827.857	769.8048	1617.872	6146.991	1824.738	1919.011	2061.483	2234.165	2363.097	2497.163	2635.56	2796.426	3010.243	3319.818	3931.289	4425.602	4687.984
686	2759.727	737.3349	1505.34	6384.022	1819.556	1915.572	2043.659	2175.664	2309.524	2445.663	2583.733	2739.386	2910.326	3221.194	3771.801	4241.593	4587.775
687	2810.955	759.6391	1659.246	7109.872	1807.136	1957.209	2046.448	2195.353	2349.729	2471.798	2603.839	2803.743	3028.814	3337.284	3856.357	4239.914	4543.054
688	2786.919	742.8754	1573.714	7058.985	1802.316	1909.196	2048.677	2209.237	2350.724	2477.899	2604.459	2750.058	2960.099	3269.905	3773.816	4205.453	4504.466
689	2794.872	751.918	1569.276	7488.059	1801.967	1947.309	2061.691	2203.635	2329.125	2464.487	2605.156	2769.239	2995.362	3334.253	3801.441	4350.062	4570.63
690	2829.289	753.6299	1525.855	6407.989	1785.317	1919.66	2038.524	2197.712	2347.803	2482.031	2641.834	2827.041	3059.49	3408.864	3885.34	4275.02	4586.722
691	2792.083	738.2718	1528.45	6533.257	1827.182	1949.425	2077.258	2208.669	2336.347	2476.588	2626.006	2782.497	2984.059	3266.967	3738.952	4273.393	4606.639
692	2781.582	711.0783	1537.202	6025.048	1823.609	1945.394	2069.161	2217.453	2345.195	2477.484	2614.387	2776.595	2949.407	3269.57	3763.819	4186.036	4463.497
693	2839.37	794.0947	1562.529	7592.897	1789.599	1906.971	2017.689	2218.26	2353.19	2493.929	2660.146	2819.334	3048.509	3358.921	3915.764	4475.896	4816.559
694	2819.907	746.5869	1503.189	7049.905	1799.279	1949.573	2081.825	2235.615	2394.104	2519.815	2632.563	2790.03	2984.337	3315.061	3834.272	4330.684	4573.036
695	2863.086	767.7326	1610.493	6686.082	1817.062	1960.24	2073.862	2242.358	2387.722	2525.941	2680.997	2855.467	3074.581	3393.097	3946.194	4426.456	4731.052
696	2823.109	740.3397	1545.01	6225.459	1810.829	1947.086	2056.996	2233.292	2370.811	2515.038	2676.17	2812.07	3022.34	3344.639	3760.393	4220.421	4545.127
697	2856.393	811.7023	1566.769	6672.86	1804.447	1905.316	2047.024	2226.376	2381.121	2518.287	2654.813	2839.777	3042.305	3386.896	3927.462	4333.784	4896.516
698	2838.514	753.9936	1520.633	6231.012	1815.637	1922.669	2057.763	2248.964	2386.517	2512.477	2659.622	2818.561	3063.049	3355.084	3881.475	4319.702	4674.225
699	2849.285	788.1049	1432.13	7715.119	1841.751	1941.708	2098.36	2255.283	2398.278	2508.231	2643.857	2825.557	3015.28	3306.296	3874.587	4468.334	4830.373
700	2831.926	741.1422	1632.503	6762.658	1857.191	1944.585	2056.096	2226.232	2382.854	2535.4	2676.248	2843.451	3056.981	3319.599	3720.671	4290.153	4728.737
701	2887.94	813.8734	1566.58	6624.232	1815.988	1960.171	2066.81	2246.377	2387.349	2525.119	2679.995	2869.502	3116.001	3431.892	3983.646	4575.838	4964.109
702	2838.71	738.0622	1615.128	6168.664	1830.45	1941.554	2082.315	2252.097	2406.985	2537.01	2675.173	2841.334	3017.671	3312.102	3784.89	4267.81	4694.74
703	2883.731	819.5403	1602.825	7913.299	1850.661	1958.118	2068.603	2255.354	2396.421	2530.001	2687.97	2841.714	3055.496	3394.389	4031.623	4502.031	5034.211
704	2866.493	792.8436	1651.17	6424.467	1831.134	1927.761	2071.858	2239.209	2391.559	2531.294	2682.747	2825.324	3039.552	3387.154	3926.24	4562.044	4921.536
705	2854.081	742.7324	1527.192	7223.331	1856.666	1971.756	2096.617	2252.111	2388.943	2537.04	2665.643	2847.587	3064.253	3379.225	3876.747	4365.514	4671.688
706	2915.77	780.0312	1732.746	6494.859	1862.858	1987.705	2134.347	2308.249	2434.201	2552.909	2704.093	2892.28	3137.023	3487.742	3928.062	4412.967	4760.351
707	2906.155	771.432	1615.151	6411.967	1894.035	2004.247	2144.83	2309.74	2429.426	2566.808	2725.314	2899.381	3084.626	3376.879	3977.691	4550.439	4795.106
708	2858.951	750.1126	1524.974	8025.447	1861.12	2015.428	2116.927	2285.953	2416.722	2538.755	2663.609	2866.443	3022.967	3345.859	3819.839	4368.918	4576.058
709	2892.89	817.4238	1557.354	7080.476	1831.179	1981.037	2100.059	2254.897	2421.452	2544.985	2683.889	2848.191	3074.729	3395.122	4000.849	4413.809	4944.984
710	2900.6	814.414	1651.185	7335.228	1872.196	1997.52	2110.843	2284.653	2402.055	2545.965	2711.233	2884.37	3069.84	3363.448	3959.869	4579.265	4857.409
711	2906.034	743.6249	1544.554	7072.678	1867.997	2022.822	2149.873	2313.442	2454.68	2563.826	2723.215	2885.53	3161.722	3452.925	3941.135	4357.446	4702.429
712	2918.59	783.0137	1667.296	7305.071	1913.463	2013.535	2122.358	2281.117	2436.035	2581.802	2749.746	2929.245	3128.101	3419.133	3923.657	4527.517	4818.58
713	2899.163	800.754	1680.901	6700.703	1854.969	2018.379	2119.56	2296.081	2434.701	2569.416	2687.489	2848.486	3070.162	3369.351	3929.306	4428.124	5126.842
714	2933.842	833.7816	1657.666	6903.883	1860.846	2011.219	2122.939	2301.138	2433.522	2582.47	2736.183	2915.191	3106.734	3422.369	3990.223	4718.254	5190.434
715	2899.198	753.6438	1626.399	6216.005	1865.39	1996.919	2125.874	2300.178	2467.826	2591.157	2730.857	2894.416	3111.602	3381.405	3866.889	4370.69	4857.824
716	2935.915	772.4625	1713.939	7243.734	1893.624	1999.444	2139.966	2333.874	2460.128	2618.697	2767.491	2951.399	3133.335	3444.107	3995.421	4395.496	4819.443
717	2931.567	779.5799	1591.058	7596.314	1912.713	2037.255	2151.145	2317.657	2471.489	2593.306	2724.933	2907.843	3120.011	3476.352	4002.742	4444.235	4902.243
718	2915.031	800.9877	1562.642	7930.423	1874.53	2015.157	2119.168	2305.058	2436.305	2573.222	2718.983	2869.394	3087.358	3398.335	4063.235	4557.878	4787.364
719	2926.209	754.3858	1666.198	6428.671	1903.644	2034.873	2162.936	2329.647	2461.678	2606.425	2744.395	2919.838	3143.637	3424.823	3948.446	4345.895	4766.172
720	2948.736	771.8518	1654.257	5880.593	1907.799	2007.182	2132.519	2325.611	2477.758	2606.036	2752.034	2965.217	3218.656	3530.506	3974.904	4507.713	4928.84
721	2933.808	802.019	1696.886	7779.049	1901.042	2034.456	2129.3	2326.829	2465.676	2575.308	2711.623	2904.952	3169.615	3465.156	3990.39	4405.936	4851.485
722	2986.749	844.0597	1702.112	8007.953	1947.174	2057.639	2196.347	2353.467	2480.206	2607.82	2769.995	2965.403	3186.68	3486.222	4074.302	4623.911	4962.024
723	2942.848	792.4722	1711.189	6809.382	1878.11	2019.448	2119.364	2319.845	2485.184	2604.949	2734.762	2901.146	3137.93	3484.302	4044.026	4533.535	4897.238
724	2961.3	768.6544	1653.042	6853.996	1906.033	2037.803	2186.02	2320.713	2468.873	2630.859	2761.785	2968.596	3229.045	3550.727	3931.599	4424.3	4882.963
725	2955.602	815.9337	1645.434	7319.269	1866.656	2014.657	2151.888	2311.746	2457.348	2595.642	2731.456	2932.28	3159.233	3526.946	4101.373	4515.812	4893.807
726	2952.998	769.7841	1683.915	6670.241	1967.264	2057.618	2169.624	2367.693	2497.038	2633.849	2768.282	2939.115	3134.752	3446.979	3965.34	4512.203	4881.136
727	2961.341	811.7904	1654.712	6449.167	1883.581	2037.409	2151.955	2346.119	2471.506	2630.968	2771.99	2916.662	3149.105	3458.091	4057.926	4633.975	5082.919
728	2951.264	797.8873	1553.08	6323.14	1883.873	1988.641	2114.923	2297.954	2448.531	2594.764	2749.478	2962.848	3222.919	3505.131	4068.943	4511.201	4858.094
729	2997.943	823.2965	1643.557	6974.402	1929.632	2062.769	2167.513	2355.919	2498.363	2663.756	2798.636	2972.08	3192.977	3502.854	4119.617	4655.929	5011.099
730	2973.617	816.3181	1600.644	8232.68	1905.482	2038.774	2158.465	2336.256	2475.861	2616.303	2764.967	2948.635	3177.122	3514.711	4183.133	4670.048	4989.237
731	2984.616	812.7472	1710.136	8877.032	1910.945	2049.175	2189.534	2354.693	2499.286	2643.968	2793.258	2967.682	3172.014	3518.192	4034.036	4577.067	4843.885
732	3009.88	786.7756	1563.492	7265.222	2000.958	2100.948	2213.639	2367.878	2526.055	2659.596	2811.58	3004.143	3242.385	3569.502	4078.932	4559.153	4778.101
733	2958.61	780.8275	1731.356	7617.7	1930.634	2025.728	2164.752	2340.111	2473.84	2618.692	2782.965	2963.166	3176.978	3464.81	3972.363	4489.215	4745.821
734	3004.059	849.906	1547.015	7975.381	1938.387	2084.346	2200.828	2354.433	2497.963	2635.553	2766.201	2960.235	3179.309	3522.701	4152.833	4664.724	5159.179
735	2984.322	806.445	1743.093	7292.993	1978.414	2075.009	2186.784	2347.784	2498.46	2631.786	2784.165	2955.826	3170.684	3484.022	4035.133	4660.585	4986.175
736	3017.268	843.1068	1739.39	7663.436	1947.458	2097.204	2216.675	2366.463	2502.508	2652.592	2812.919	2984.423	3200.879	3479.396	4145.265	4781.622	5196.989
737	3031.584	805.7299	1662.851	7645.717	1949.319	2071.941	2190.934	2388.985	2539.516	2691.161	2841.618	3041.63	3258.311	3567.848	4120.516	4602.842	4909.615
738	3022.091	792.0288	1752.03	6554.117	1941.392	2114.525	2222.006	2382.506	2544.656	2698.962	2864.702	3025.095	3211.957	3509.612	4109.06	4573.348	4949.622
739	3021.62	830.5137	1653.256	7386.624	1933.676	2079.341	2203.119	2361.247	2507.328	2660.116	2817.505	3008.138	3234.079	3561.463	4138.31	4625.394	4948.915
740	3100.332	862.1938	1687.852	8202.444	1933.255	2085.107	2216.328	2423.286	2575.827	2723.888	2905.64	3069.183	3323.808	3710.958	4340.05	4865.541	5046.867
741	3065.178	812.9681	1721.06	7313.937	1943.893	2084.897	2228.876	2439.101	2588.044	2734.552	2879.085	3048.767	3263.46	3598.066	4156.784	4633.463	5047.587
742	3058.997	825.887	1721.256	8148.114	1964.431	2106.673	2239.774	2399.269	2558.431	2700.917	2862.963	3054.917	3303.504	3614.492	4158.713	4601.235	4977.355
743	3016.101	813.6424	1767.578	7071.322	1996.159	2077.371	2214.128	2376.374	2519.283	2674.547	2827.884	2992.893	3202.797	3522.284	4051.517	4711.724	5092.792
744	3075.702	911.9858	1701.155	8881.814	1976.621	2074.285	2195.048	2377.115	2525.119	2665.898	2820.921	3003.963	3261.75	3675.453	4373.097	4822.864	5149.967
745	3053.744	809.0769	1654.564	7667.924	1957.079	2083.568	2207.142	2411.404	2555.641	2702.883	2857.72	3071.555	3276.21	3631.447	4134.027	4658.627	4963.502
746	3068.825	824.7405	1636.517	7266.871	1948.775	2075.223	2220.61	2390.357	2535.336	2721.825	2909.399	3095.373	3330.62	3647.51	4162.313	4553.822	4911.17
747	3046.877	834.3628	1719.629	6920.334	1951.598	2092.46	2239.838	2401.185	2543.229	2671.778	2829.447	3014.276	3236.181	3601.68	4199.355	4725.254	5038.884
748	3069.548	843.4723	1718.483	7599.612	1980.813	2097.83	2231.651	2435.667	2560.655	2696.224	2855.099	3036.392	3278.902	3606.105	4199.382	4706.075	5080.39
749	3055.608	837.1209	1576.751	8057.062	2019.228	2118.102	2259.522	2393.258	2556.326	2699.025	2838.718	3047.729	3271.619	3548.146	4147.036	4645.709	5026.975
750	3049.565	796.5182	1718.592	7197.033	1979.083	2068.124	2206.485	2386.363	2534.801	2709.539	2884.187	3091.469	3313.592	3638.332	4077.543	4605.319	4954.309
751	3113.495	840.3152	1772.797	7563.523	2004.433	2112.288	2236.442	2407.359	2565.613	2730.328	2918.002	3117.08	3375.226	3790.599	4289.079	4762.815	5050.959
752	3099.632	817.6501	1663.315	6883.761	2019.865	2182.556	2279.946	2456.917	2602.428	2719.562	2866.703	3054.033	3297.538	3727.131	4211.478	4677.626	5109.376
753	3091.348	833.4803	1671.271	7073.48	2037.296	2148.049	2255.228	2426.34	2571.854	2717.199	2883.673	3072.706	3284.224	3621.772	4299.595	4854.381	5185.618
754	3060.826	820.7064	1781.543	7005.885	2022.134	2118.235	2228.487	2416.583	2577.749	2711.045	2854.038	3025.784	3256.189	3568.516	4205.432	4878.35	5183.222
755	3069.503	831.6241	1731.725	7422.23	1955.208	2124.434	2249.647	2417.55	2572.79	2706.872	2851.544	3044.549	3285.409	3594.317	4148.449	4675.5	5077.572
756	3048.152	819.5712	1662.443	7227.954	1977.177	2102.467	2214.848	2400.984	2558.778	2695.06	2852.571	3042.808	3241.823	3587.264	4146.389	4683.653	5094.11
757	3139.738	852.2257	1767.01	7318.533	1994.33	2134.718	2272.874	2471.037	2625.16	2763.126	2922.273	3131.927	3353.01	3735.817	4332.153	4840.688	5198.378
758	3107.694	814.6307	1775.937	7192.973	2008.753	2155.019	2260.485	2452.928	2597.997	2754.42	2924.881	3110.004	3337.066	3666.262	4182.666	4814.328	5088.566
759	3115.911	859.5712	1791.138	7700.942	1987.403	2123.958	2239.267	2427.1	2592.133	2720.043	2899.994	3104.806	3360.67	3734.348	4226.707	4802.044	5145.869
760	3117.368	861.4819	1686.698	7557.632	1956.806	2114.913	2259.238	2427.838	2572.413	2737.855	2902.454	3125.699	3383.214	3721.71	4218.992	4918.531	5168.028
761	3126.093	862.6504	1770.264	7102.81	2022.023	2144.917	2251.351	2427.734	2604.828	2742.332	2906.128	3111.785	3370.985	3696.076	4292.259	4833.211	5314.923
762	3107.611	829.9764	1782.299	7025.654	2022.774	2142.57	2262.869	2447.33	2610.777	2765.682	2899.05	3096.942	3331.355	3651.774	4190.621	4835.172	5220.338
763	3109.976	816.0121	1773.716	7473.966	2009.828	2165.53	2279.323	2452.703	2601.526	2779.622	2950.654	3104.584	3351.754	3631.959	4162.346	4748.64	5072.146
764	3129.249	828.3501	1695.84	7091.839	1987.049	2125.962	2255.884	2481.941	2632.823	2784.011	2930.176	3103.132	3370.253	3693.726	4258.015	4808.512	5132.713
765	3108.957	799.444	1860.26	6859.473	2064.842	2159.214	2289.377	2474.895	2605.96	2771.528	2931.669	3093.251	3330.167	3674.459	4166.678	4634.238	5000.802
766	3108.912	805.8718	1834.069	6880.87	2059.533	2209.751	2315.314	2468.174	2606.836	2733.753	2886.091	3092.685	3316.244	3666.843	4240.641	4743.318	5032.748
767	3161.379	857.8452	1815.784	7990.251	2036.383	2158.596	2282.009	2462.98	2618.887	2776.794	2960.922	3175.471	3382.385	3765.432	4335.207	4841.879	5180.147
768	3161.062	875.7733	1810.872	9239.496	2036.373	2196.633	2318.203	2464.917	2637.238	2809.594	2948.001	3118.88	3361.173	3720.36	4315.468	4927.061	5503.489
769	3137.662	876.4131	1781.6	9265.951	2029.766	2166.867	2283.945	2473.186	2633.706	2772.819	2928.563	3114.067	3324.294	3650.285	4295.935	4812.852	5156.221
770	3122.251	834.7246	1685.382	7881.119	2025.997	2149.903	2290.858	2468.586	2640.393	2775.276	2952.692	3085.473	3315.206	3639.747	4219.384	4711.392	5021.77
771	3174.124	837.5768	1713.218	7525.709	2021.139	2158.65	2318.034	2500.07	2666.828	2811.078	2987.519	3204.471	3431.431	3703.76	4312.853	4782.708	5099.522
772	3152.118	859.9025	1792.995	7826.327	2005.621	2136.661	2271.134	2470.614	2629.904	2789.244	2956.191	3141.468	3372.348	3741.383	4315.011	4804.362	5210.301
773	3181.188	843.3252	1654.823	7325.752	2026.619	2192.446	2309.003	2493.953	2656.601	2808.985	2992.643	3187.32	3466.261	3778.969	4248.697	4769.064	5110.659
774	3200.843	887.1263	1828.636	7347.549	2099.216	2199.853	2319.764	2513.429	2663.79	2828.797	2972.938	3172.89	3402.563	3734.746	4394.773	5049.432	5410.776
775	3193.4	871.5496	1809.157	8022.24	2077.005	2169.624	2307.629	2515.962	2658.177	2814.237	2983.716	3193.94	3408.808	3771.974	4318.706	4987.553	5371.912
776	3204.68	919.6462	1766.382	7900.807	1991.973	2117.1	2291.105	2499.421	2654.261	2813.672	2993.349	3188.39	3441.612	3798.213	4392.792	5068.744	5573.002
777	3190.042	834.9282	1794.621	7524.362	2059.89	2200.506	2328.283	2506.749	2654.183	2836.185	3017.858	3211.425	3447.49	3742.942	4310.848	4842.261	5287.59
778	3151.282	814.0521	1802.272	7203.054	2077.552	2202.604	2330.529	2507.009	2662.349	2830.776	2959.318	3141.891	3344.544	3654.816	4261.844	4734.724	5156.046
779	3208.6	853.2718	1776.073	7416.882	2060.074	2216.474	2347.119	2535.532	2681.512	2844.822	2989.83	3215.213	3436.931	3757.041	4319.767	4884.053	5277.784
780	3185.902	861.4076	1820.066	7296.133	2027.291	2182.381	2304.733	2485.636	2646.835	2813.906	2982.176	3165.635	3412.333	3782.51	4448.299	4990.825	5327.936
781	3254.903	866.2137	1763.654	7210.824	2068.473	2217.099	2373.918	2558.93	2718.23	2867.889	3034.466	3218.43	3502.719	3914.731	4441.775	4912.964	5207.59
782	3245.467	887.3586	1839.553	7823.387	2031.048	2199.189	2363.56	2536.792	2707.125	2872.466	3023.462	3223.496	3458.119	3845.215	4485.026	5080.227	5340.896
783	3246.823	930.1499	1824.069	8271.449	2092.791	2193.222	2326.703	2525.491	2697.632	2839.407	3001.68	3201.961	3485.993	3881.451	4486.949	5141.701	5620.936
784	3174.059	851.3872	1684.804	8065.16	2052.354	2196.841	2315.69	2507.441	2701.156	2821.24	2976.201	3119.459	3356.233	3687.646	4287.754	4943.922	5324.393
785	3238.409	907.1764	1859.399	8182.425	2049.204	2214.325	2338.966	2544.611	2699.684	2849.341	3025.976	3193.834	3447.594	3798.023	4389.191	5092.135	5462.974
786	3238.413	850.8548	1740.955	7656.061	2109.525	2216.339	2390.477	2549.595	2706.006	2878.136	3051.645	3241.326	3468.892	3808.251	4367.949	4994.916	5410.925
787	3228.125	877.5615	1824.572	7457.457	2060.99	2218.077	2340.499	2522.964	2702.635	2859.152	3033.894	3200.814	3474.025	3786.701	4293.968	4980.986	5471.852
788	3206.766	865.1878	1773.29	7923.537	2053.125	2158.87	2307.782	2528.115	2690.341	2863.265	3027.226	3216.177	3448.664	3760.068	4329.382	4834.413	5235.039
789	3249.13	920.0192	1828.54	8848.352	2029.084	2212.122	2308.774	2524.28	2713.009	2870.416	3049.36	3224.179	3474.189	3887.548	4430.275	4900.119	5403.019
790	3293.78	969.1993	1758.053	7622.29	2140.31	2259.72	2388.014	2547.696	2690.077	2874.274	3026.957	3214.254	3483.989	3880.774	4615.637	5323.866	5791.225
791	3263.265	892.5211	1882.494	7124.713	2099.926	2216.491	2361.013	2542.865	2697.131	2842.382	3034.26	3249.446	3507.052	3936.427	4479.492	4995.415	5343.702
792	3257.388	884.4789	1768.528	7420.909	2014.293	2184.903	2323.79	2517.902	2685.7	2886.82	3072.75	3271.15	3559.816	3938.801	4450.235	4923.244	5322.291
793	3215.21	853.8476	1726.214	7806.119	2084.571	2216.716	2354.542	2537.358	2676.252	2838.809	3013.995	3211.647	3490.991	3782.845	4355.368	4920.732	5271.767
794	3329.836	925.948	1620.556	7707.27	2091.966	2240.412	2399.798	2620.073	2771.744	2918.591	3110.046	3288.388	3539.474	3951.368	4599.524	5237.576	5562.492
795	3241.571	896.0966	1654.852	7753.567	2096.028	2222.731	2381.164	2547.181	2684.303	2847.734	3011.787	3225.586	3473.72	3808.572	4416.734	4871.075	5527.731
796	3321.283	915.7272	1628.488	8412.065	2099.885	2267.176	2388.189	2615.404	2765.319	2931.432	3105.145	3291.987	3559.876	3921.715	4543.265	5139.25	5464.611
797	3225.128	830.1471	1900.876	9398.33	2083.875	2235.476	2360.813	2556.093	2701.258	2855.186	3012.682	3217.71	3496.381	3823.653	4362.283	4879.24	5123.352
798	3331.581	893.0462	1776.43	8205.023	2110.461	2255.546	2406.249	2617.434	2816.628	2954.991	3129.176	3334.082	3548.064	3949.122	4564.249	5045.712	5435.228
799	3279.291	866.5333	1805.269	7154.959	2098.723	2244.11	2379.141	2581.101	2730.434	2904.117	3079.012	3280.075	3513.693	3866.775	4551.204	5086.92	5465.426
800	3292.454	913.4958	1822.171	7620.733	2062.153	2235.806	2370.994	2602.103	2752.109	2884.296	3049.977	3265.658	3529.947	3907.955	4503.339	5106.772	5627.308
801	3279.48	904.1624	1841.75	7578.292	2112.607	2227.199	2367.713	2539.803	2707.64	2868.674	3060.87	3270.706	3573.122	3888.214	4526.212	5128.477	5449.887
802	3294.621	904.1427	1723.888	7854.127	2106.634	2261.788	2395.644	2586.636	2725.57	2892.976	3066.79	3260.508	3564.419	3887.857	4531.564	5149.951	5490.845
803	3303.812	859.8939	1661.532	8197.764	2123.807	2280.018	2424.939	2610.05	2795.959	2955.289	3096.443	3321.093	3590.77	3882.727	4422.664	4889.279	5371.682
804	3316.339	869.7627	1793.426	7560.362	2164.212	2279.498	2438.704	2626.633	2769.036	2936.169	3100.696	3280.857	3562.357	3893.117	4539.767	5063.877	5521.125
805	3314.417	870.4933	1838.285	7181.179	2158.519	2285.189	2405.035	2607.828	2775.518	2920.371	3107.24	3313.84	3593.451	3915.86	4488.047	5090.499	5457.127
