n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
962	20938.75	6000.373	8775.837	48850.75	11533.22	12630.4	14019.26	15738.28	17168.49	18736.2	20303.33	21628.01	23427.44	25447.05	28564.48	32015.76	34390.81
963	20784.72	5896.154	9071.753	49236.24	11275.52	12754.64	13835.87	15812.02	17124.14	18494.46	20099.77	21397.92	23385.49	25440.26	28590.31	31910.79	33260.07
964	20537.38	6021.145	9441.732	47801.12	11421.35	12616.56	13781.41	15519.25	16990.87	18188.36	19544.53	20930.76	22561.27	25000.35	28663.99	31951.77	33571.58
965	20700.92	5808.439	8902.211	51088.16	11629.84	12958.97	14048.64	15736.71	17122.53	18241.47	19592.58	21358.62	23330.92	25498.93	28651.88	31408.63	32947.13
966	21040.79	6062.19	9394.946	43634.39	11238.67	12569.79	13886.02	15873.59	17445.02	18857.13	20216.43	21612.86	23509.69	25518.87	29358.85	32413.36	34357.12
967	21149.49	6296.824	7999.51	52773.9	11459.32	12658.42	13818.43	15888.9	17442.37	18752.79	20183.78	21973.72	23530.32	25747.85	29469.24	32530.52	35467.83
968	20947.19	6100.957	8142.487	48577.76	11461.98	12708.48	13967.54	15930.34	17350.28	18786.49	19989.73	21515.13	23277.06	25279.99	28996.87	32100.41	34579.07
969	21067.4	6225.974	9139.524	65378.94	11591.88	12870.13	14165.7	16043.08	17308.7	18661.58	20089.3	21434.58	23273.52	25581.52	29094.32	32647.43	35238.69
970	20805.55	6041.974	8330.316	47481.43	10955.51	12207.6	13735.61	15729.6	17088.63	18475.01	20026.1	21571	23137.12	25523.62	29502.78	32374.63	33395.77
971	20947.02	5807.046	8868.845	47354.94	11562.2	12864.44	14107.07	15821.57	17492.55	19041.84	20376.89	21967.14	23159.17	25120.44	28634.6	31815.34	34226.53
972	21300.83	5951.135	9142.557	44911.04	11659.93	12700.35	14008.5	16133.6	17803.66	19142.27	20408.56	22056.36	24089.49	26257.9	29470.73	32022.09	34198.07
973	21289.07	6298.396	7757.594	45509.84	11632.72	12767.22	14228.22	16053.88	17396.45	18675.93	20296.57	22074.63	23636.2	25941.32	29797.73	32682.14	35751.82
974	20769.24	6052.563	8467.979	60617.39	11517.16	12605.57	13651.08	15704.94	17218.52	18402.11	19999.65	21480.54	22951.86	25232.94	28451.15	31715.26	34561.12
975	20955.95	6256.836	8990.927	52676.4	11019.89	12563.25	13939.82	15681.54	16934.27	18298.45	20007.73	21784.12	23604.51	25864.34	29252.32	32315.57	34938.78
976	21019.17	5978.673	7984.149	45075.19	11623.18	13079.11	14116.17	15848.99	17289.65	18912.91	20228.7	21696.17	23152.73	25491.66	28849.62	31701.88	34759.35
977	21449.58	6283.245	8622.164	44988.84	11570.72	12953.48	14275.7	16050.42	17558.37	19005.81	20481	22180.55	23850.39	26377.06	29604.2	33082.1	35609.03
978	21366.01	6027.499	8111.035	51227.51	11719.3	12940.58	14246.62	16233.7	17817.7	19181.5	20568.42	21858.06	23623.69	26274.14	29462.81	32635.84	34093.72
979	21471.65	6096.424	9116.106	52633.48	12285.28	13300.21	14495.05	16243.46	17561.75	19159.82	20562.57	21891.04	23947.03	26156.94	29868.38	32881.1	35092.77
980	20689.2	5700.894	9280.172	45695.21	11773.24	12853.66	14404.35	15902.62	17199.43	18347.75	19804.68	21219.62	23021.21	25101.12	28166	31935.11	33494.08
981	21412.29	6189.612	9137.311	47856.61	11723.32	12697.41	13993.14	16072.87	17571.47	19112.64	20398.1	22133.2	24141.24	26262.52	29792.57	32753.84	35476.12
982	21379.26	6092.034	10227.99	56555.27	11972.21	13128.77	14420.06	16082.1	17466.48	19176.56	20633.45	22034.9	23946.91	26105.7	29455.03	32281.12	34530.3
983	21346.5	6133.533	9429.274	50696.64	11876.2	12821.95	14157.43	16271.43	17870.37	19053.9	20533.4	21935.11	23616.5	25766.72	29562.38	32085.43	34969.31
984	21202.3	5982.773	8862.994	48133.8	11835.94	12953.81	14363.44	16074.47	17594.59	18973.87	20496.98	21857.36	23370.03	25878.21	29391.59	32199.12	34229.8
985	21436.71	6178.758	9069.528	50991.44	11949.58	12965.76	14081.87	16138.31	17688.19	19074.66	20572.57	22285.44	24224.79	26046.25	29551.05	32448.24	34982.58
986	21579.02	6207.828	9889.597	57132.59	11877.22	13237.19	14268.92	16116.71	17882.34	19144.12	20790.11	22188.74	24039.81	26664.46	29628.43	32777.52	34830.71
987	21598.35	6315.919	9509.947	51605.51	11895.66	13147.37	14600.71	16316.55	17808.47	19064.57	20525.9	22052.68	23896.04	26317.83	30624.91	33667.39	35754.32
988	21621.08	5954.636	8800.87	45591.65	11980.78	13435.6	14627.92	16563.38	18061.96	19445.58	20835.17	22252.19	24046.82	26563.37	29544.13	32444.31	34456.78
989	21434.34	6311.047	9420.862	51236.85	11596.02	12821.38	14093.23	15911.03	17523.69	19044.78	20595.4	22170.44	24067.53	26155.66	29821.46	32943.77	35577.1
990	21443.28	6008.855	9021.181	50814.23	12241.41	13267.75	14618.21	16138.88	17655.17	19133.59	20643.88	22212.88	24008.63	26042.33	29832.28	32688.18	35086.43
991	21809.38	6563.767	9203.452	50809.45	11478.02	13282.99	14325.26	16302.99	17717.05	19155.07	20815.01	22643.17	24394.24	26702.52	30277.4	34120.18	36931.45
992	21685.05	6202.588	8837.222	47225.34	12234.29	13446.99	14586.94	16343.81	17712.88	19265.69	20630.55	22127.45	24131.63	26866.65	30207.7	33033.49	34669.37
993	21847.77	6211.374	9317.58	49604.62	12005.81	13357.28	14699.8	16493.79	18207.87	19453.53	21065.92	22458.37	24462.21	26457.63	29865.81	33299.56	35814.6
994	21262.11	6043.242	8967.195	46563.77	11656.22	13056.14	14408.63	16125.11	17694.38	19118.2	20241.3	21889.8	23436.22	25581.1	29613.35	32457.22	34523.61
995	21728.78	6235.28	9347.977	51424.88	11905.06	13418.87	14445.84	16229.83	17643.09	19164.79	20833.57	22721.55	24585.55	27135.16	29906.94	33108.97	35383.3
996	21776.51	6472.633	9289.858	49786.76	11622.06	13020.28	14544.17	16417.96	18009.17	19504.26	20819.25	22152.63	23905.6	26373.46	30564.98	34130.55	36069.61
997	21739.75	6269.158	8992.285	46863.65	11450.46	13191.93	14425.72	16062.44	17817.62	19627.68	20946.32	22630.65	24407.73	26488.43	30002.89	32856.26	35649.13
998	21748.82	6361.233	8893.071	66309.87	12343.94	13716.88	14666.08	16137.55	17772.35	19374.95	20787.89	22166.88	24212.6	26883.56	30613.87	33748.14	35097.55
999	22045.52	6291.816	9800.466	46804.4	12325.55	13446.08	14828.63	16610.74	18030.89	19687.1	21198.14	22988.73	24652.67	26515.56	30568.94	33401.79	36105.48
1000	22258.35	6569.601	8590.605	51491.08	12048.82	13328.86	14618.04	16758.79	18274.62	19685.73	21096.66	23118.87	24963.1	27054.55	31360	34890.67	37136.83
